"order_id","ordering_route","pref_list_type"
16031,"OP Orders Navigator","Clinic Preference List"
88488,"Clinician Orders","Clinic Preference List"
92267,"Clinician Orders","Clinic Preference List"
49244,"OP Orders Navigator","Clinic Preference List"
64348,"OP Orders Navigator","None"
50263,"OP Orders Navigator","None"
15623,"OP Orders Navigator","Clinic Preference List"
84587,"OP Orders Navigator","Provider Preference List"
40447,"OP Orders Navigator","Provider Preference List"
59098,"OP Orders Navigator","Provider Preference List"
98650,"Clinician Orders","Clinic Preference List"
98686,"OP Orders Navigator","Clinic Preference List"
54551,"OP Orders Navigator","Clinic Preference List"
45370,"OP Orders Navigator","Clinic Preference List"
70371,"OP Orders Navigator","Clinic Preference List"
73598,"OP Orders Navigator","Clinic Preference List"
90092,"OP Orders Navigator","Clinic Preference List"
33156,"OP Orders Navigator","Clinic Preference List"
63721,"OP Orders Navigator","Provider Preference List"
38317,"OP Orders Navigator","Provider Preference List"
41833,"OP Orders Navigator","Provider Preference List"
93806,"OP Orders Navigator","Provider Preference List"
78867,"OP Orders Navigator","Provider Preference List"
44957,"OP Orders Navigator","Provider Preference List"
86687,"OP Orders Navigator","Provider Preference List"
85959,"OP Orders Navigator","Provider Preference List"
65304,"OP Orders Navigator","Provider Preference List"
13593,"SmartSet","None"
43171,"OP Orders Navigator","Provider Preference List"
90545,"OP Orders Navigator","Provider Preference List"
25949,"OP Orders Navigator","Provider Preference List"
49090,"OP Orders Navigator","Provider Preference List"
61135,"OP Orders Navigator","Provider Preference List"
20890,"OP Orders Navigator","Provider Preference List"
98033,"OP Orders Navigator","Provider Preference List"
11950,"OP Orders Navigator","Provider Preference List"
21164,"OP Orders Navigator","Provider Preference List"
47129,"OP Orders Navigator","Clinic Preference List"
42906,"OP Orders Navigator","Clinic Preference List"
23357,"OP Orders Navigator","Clinic Preference List"
20932,"OP Orders Navigator","Clinic Preference List"
50394,"OP Orders Navigator","Provider Preference List"
99724,"Clinician Orders","Provider Preference List"
11302,"Clinician Orders","Provider Preference List"
91669,"Clinician Orders","Provider Preference List"
31992,"Clinician Orders","Clinic Preference List"
99493,"Clinician Orders","Clinic Preference List"
75987,"Clinician Orders","Clinic Preference List"
18139,"Clinician Orders","Clinic Preference List"
56583,"Clinician Orders","Clinic Preference List"
89858,"Clinician Orders","Clinic Preference List"
86980,"OP Orders Navigator","Clinic Preference List"
95015,"OP Orders Navigator","Clinic Preference List"
48056,"OP Orders Navigator","Clinic Preference List"
52383,"OP Orders Navigator","Clinic Preference List"
52830,"OP Orders Navigator","Provider Preference List"
43041,"OP Orders Navigator","Clinic Preference List"
36368,"OP Orders Navigator","Clinic Preference List"
20067,"OP Orders Navigator","Clinic Preference List"
25434,"OP Orders Navigator","Provider Preference List"
33386,"OP Orders Navigator","Clinic Preference List"
98093,"OP Orders Navigator","Clinic Preference List"
59662,"OP Orders Navigator","Clinic Preference List"
50585,"OP Orders Navigator","Clinic Preference List"
12628,"OP Orders Navigator","Clinic Preference List"
57444,"OP Orders Navigator","Clinic Preference List"
90147,"OP Orders Navigator","Clinic Preference List"
84621,"OP Orders Navigator","Clinic Preference List"
16057,"OP Orders Navigator","Clinic Preference List"
14609,"OP Orders Navigator","Clinic Preference List"
58276,"OP Orders Navigator","None"
16829,"OP Orders Navigator","None"
22631,"OP Orders Navigator","None"
95734,"OP Orders Navigator","None"
61708,"OP Orders Navigator","Clinic Preference List"
44554,"OP Orders Navigator","Clinic Preference List"
66353,"OP Orders Navigator","Clinic Preference List"
64369,"OP Orders Navigator","Clinic Preference List"
81400,"OP Orders Navigator","Clinic Preference List"
77541,"OP Orders Navigator","Clinic Preference List"
87901,"OP Orders Navigator","Clinic Preference List"
36401,"OP Orders Navigator","Clinic Preference List"
14070,"OP Orders Navigator","Clinic Preference List"
36470,"OP Orders Navigator","Clinic Preference List"
66419,"OP Orders Navigator","Clinic Preference List"
91613,"OP Orders Navigator","Clinic Preference List"
15731,"OP Orders Navigator","Clinic Preference List"
61681,"OP Orders Navigator","Clinic Preference List"
92912,"OP Orders Navigator","Clinic Preference List"
78199,"OP Orders Navigator","Clinic Preference List"
98770,"OP Orders Navigator","Clinic Preference List"
75350,"Clinician Orders","Provider Preference List"
70441,"OP Orders Navigator","Provider Preference List"
39305,"OP Orders Navigator","Provider Preference List"
94758,"OP Orders Navigator","Clinic Preference List"
34828,"OP Orders Navigator","Clinic Preference List"
34512,"OP Orders Navigator","Clinic Preference List"
89729,"OP Orders Navigator","Clinic Preference List"
37785,"OP Orders Navigator","Clinic Preference List"
71906,"OP Orders Navigator","Provider Preference List"
62135,"OP Orders Navigator","Clinic Preference List"
59636,"OP Orders Navigator","Clinic Preference List"
44998,"OP Orders Navigator","Clinic Preference List"
60226,"OP Orders Navigator","Clinic Preference List"
99754,"OP Orders Navigator","Clinic Preference List"
42135,"OP Orders Navigator","Clinic Preference List"
78655,"OP Orders Navigator","Clinic Preference List"
16539,"OP Orders Navigator","Clinic Preference List"
21232,"OP Orders Navigator","Clinic Preference List"
28933,"OP Orders Navigator","Clinic Preference List"
96164,"OP Orders Navigator","Clinic Preference List"
19507,"OP Orders Navigator","Clinic Preference List"
27076,"OP Orders Navigator","Clinic Preference List"
68238,"OP Orders Navigator","Clinic Preference List"
12042,"OP Orders Navigator","Clinic Preference List"
59376,"OP Orders Navigator","Provider Preference List"
88932,"OP Orders Navigator","Provider Preference List"
20887,"OP Orders Navigator","Provider Preference List"
80946,"OP Orders Navigator","Clinic Preference List"
98956,"OP Orders Navigator","Provider Preference List"
80347,"OP Orders Navigator","Clinic Preference List"
64448,"OP Orders Navigator","Clinic Preference List"
70308,"OP Orders Navigator","Provider Preference List"
13468,"OP Orders Navigator","Clinic Preference List"
68829,"OP Orders Navigator","Clinic Preference List"
65344,"OP Orders Navigator","Clinic Preference List"
94243,"OP Orders Navigator","None"
99383,"OP Orders Navigator","Clinic Preference List"
70840,"OP Orders Navigator","Clinic Preference List"
71553,"OP Orders Navigator","Clinic Preference List"
74398,"OP Orders Navigator","Clinic Preference List"
18497,"OP Orders Navigator","Clinic Preference List"
52426,"OP Orders Navigator","Clinic Preference List"
63565,"OP Orders Navigator","Clinic Preference List"
98034,"OP Orders Navigator","Clinic Preference List"
12613,"OP Orders Navigator","Clinic Preference List"
49927,"OP Orders Navigator","Clinic Preference List"
68139,"OP Orders Navigator","Clinic Preference List"
41861,"OP Orders Navigator","Clinic Preference List"
26109,"OP Orders Navigator","Clinic Preference List"
29558,"OP Orders Navigator","Provider Preference List"
39990,"OP Orders Navigator","Clinic Preference List"
89020,"OP Orders Navigator","Clinic Preference List"
43154,"OP Orders Navigator","Clinic Preference List"
65038,"OP Orders Navigator","Provider Preference List"
14797,"OP Orders Navigator","Provider Preference List"
41290,"OP Orders Navigator","Provider Preference List"
42727,"OP Orders Navigator","Provider Preference List"
49980,"OP Orders Navigator","Provider Preference List"
25944,"OP Orders Navigator","Provider Preference List"
23990,"OP Orders Navigator","Provider Preference List"
85865,"OP Orders Navigator","Provider Preference List"
29983,"OP Orders Navigator","Clinic Preference List"
44433,"OP Orders Navigator","Clinic Preference List"
42411,"OP Orders Navigator","Provider Preference List"
76803,"OP Orders Navigator","Provider Preference List"
25771,"OP Orders Navigator","Provider Preference List"
36698,"OP Orders Navigator","Provider Preference List"
82401,"OP Orders Navigator","Provider Preference List"
44976,"OP Orders Navigator","Clinic Preference List"
76424,"OP Orders Navigator","Clinic Preference List"
16685,"OP Orders Navigator","Provider Preference List"
93278,"OP Orders Navigator","Clinic Preference List"
61850,"OP Orders Navigator","Clinic Preference List"
87074,"OP Orders Navigator","Provider Preference List"
10571,"OP Orders Navigator","Provider Preference List"
81591,"OP Orders Navigator","Provider Preference List"
48768,"OP Orders Navigator","Clinic Preference List"
57545,"OP Orders Navigator","Provider Preference List"
35940,"OP Orders Navigator","Clinic Preference List"
90629,"OP Orders Navigator","Clinic Preference List"
18774,"OP Orders Navigator","Clinic Preference List"
48609,"OP Orders Navigator","Clinic Preference List"
82236,"OP Orders Navigator","Clinic Preference List"
10882,"OP Orders Navigator","Clinic Preference List"
88708,"OP Orders Navigator","Clinic Preference List"
34490,"OP Orders Navigator","Clinic Preference List"
34601,"OP Orders Navigator","Clinic Preference List"
62255,"OP Orders Navigator","Clinic Preference List"
58631,"OP Orders Navigator","Clinic Preference List"
27578,"OP Orders Navigator","Clinic Preference List"
31070,"OP Orders Navigator","None"
42345,"OP Orders Navigator","Provider Preference List"
22917,"OP Orders Navigator","Clinic Preference List"
45937,"OP Orders Navigator","Provider Preference List"
96518,"OP Orders Navigator","Clinic Preference List"
64125,"OP Orders Navigator","Clinic Preference List"
22965,"OP Orders Navigator","Clinic Preference List"
51479,"OP Orders Navigator","Clinic Preference List"
15778,"OP Orders Navigator","Clinic Preference List"
56589,"OP Orders Navigator","Clinic Preference List"
43968,"OP Orders Navigator","Clinic Preference List"
59673,"OP Orders Navigator","Clinic Preference List"
83271,"OP Orders Navigator","Clinic Preference List"
38824,"OP Orders Navigator","Clinic Preference List"
81323,"OP Orders Navigator","Clinic Preference List"
65175,"OP Orders Navigator","Clinic Preference List"
52495,"OP Orders Navigator","Clinic Preference List"
30014,"OP Orders Navigator","Clinic Preference List"
22783,"OP Orders Navigator","Clinic Preference List"
20868,"OP Orders Navigator","Clinic Preference List"
84093,"OP Orders Navigator","Provider Preference List"
69656,"OP Orders Navigator","Provider Preference List"
29703,"OP Orders Navigator","Provider Preference List"
57015,"OP Orders Navigator","Provider Preference List"
98607,"OP Orders Navigator","Provider Preference List"
96008,"OP Orders Navigator","Clinic Preference List"
15746,"OP Orders Navigator","Clinic Preference List"
45684,"OP Orders Navigator","Clinic Preference List"
79328,"OP Orders Navigator","None"
17382,"OP Orders Navigator","None"
16481,"Clinician Orders","Provider Preference List"
47450,"Clinician Orders","Provider Preference List"
49108,"OP Orders Navigator","Clinic Preference List"
62964,"SmartSet","None"
80277,"SmartSet","None"
87721,"SmartSet","None"
57178,"OP Orders Navigator","Clinic Preference List"
26470,"OP Orders Navigator","Clinic Preference List"
84690,"OP Orders Navigator","Clinic Preference List"
39691,"OP Orders Navigator","Clinic Preference List"
29740,"OP Orders Navigator","Clinic Preference List"
36160,"OP Orders Navigator","Clinic Preference List"
87095,"OP Orders Navigator","Clinic Preference List"
64674,"OP Orders Navigator","None"
58372,"OP Orders Navigator","None"
16250,"OP Orders Navigator","None"
41195,"OP Orders Navigator","Clinic Preference List"
54498,"OP Orders Navigator","Clinic Preference List"
80286,"OP Orders Navigator","Clinic Preference List"
10610,"OP Orders Navigator","Clinic Preference List"
64177,"OP Orders Navigator","Clinic Preference List"
70203,"OP Orders Navigator","Clinic Preference List"
20483,"OP Orders Navigator","Clinic Preference List"
88642,"OP Orders Navigator","Clinic Preference List"
28119,"OP Orders Navigator","Clinic Preference List"
63088,"OP Orders Navigator","Clinic Preference List"
76274,"OP Orders Navigator","Clinic Preference List"
39342,"OP Orders Navigator","Clinic Preference List"
97667,"OP Orders Navigator","Clinic Preference List"
53970,"OP Orders Navigator","Clinic Preference List"
71510,"OP Orders Navigator","Clinic Preference List"
76744,"OP Orders Navigator","Provider Preference List"
45772,"OP Orders Navigator","None"
71757,"OP Orders Navigator","None"
19753,"OP Orders Navigator","None"
62315,"OP Orders Navigator","None"
86160,"OP Orders Navigator","None"
32485,"OP Orders Navigator","Clinic Preference List"
50569,"OP Orders Navigator","Clinic Preference List"
13125,"OP Orders Navigator","Clinic Preference List"
26655,"OP Orders Navigator","Clinic Preference List"
70006,"OP Orders Navigator","Clinic Preference List"
58086,"OP Orders Navigator","Clinic Preference List"
73558,"OP Orders Navigator","Clinic Preference List"
31946,"OP Orders Navigator","Clinic Preference List"
90929,"OP Orders Navigator","Clinic Preference List"
17740,"OP Orders Navigator","Clinic Preference List"
53024,"OP Orders Navigator","Clinic Preference List"
32535,"OP Orders Navigator","Clinic Preference List"
40714,"OP Orders Navigator","Clinic Preference List"
10327,"OP Orders Navigator","Clinic Preference List"
69976,"OP Orders Navigator","Clinic Preference List"
89967,"OP Orders Navigator","Clinic Preference List"
98058,"OP Orders Navigator","Clinic Preference List"
17658,"OP Orders Navigator","Clinic Preference List"
57898,"OP Orders Navigator","Clinic Preference List"
19433,"OP Orders Navigator","Clinic Preference List"
12014,"OP Orders Navigator","Clinic Preference List"
53459,"OP Orders Navigator","Clinic Preference List"
93563,"OP Orders Navigator","Clinic Preference List"
61101,"OP Orders Navigator","Clinic Preference List"
34851,"OP Orders Navigator","Clinic Preference List"
